id,text,createdAt,updatedAt,PostId,CommenterId,AuthorId,norm_text,labels,scores
197,It boggles my mind how irresponsible people are. They need to do more to get things under control.,2020-09-03 10:59:50.342000+00:00,2020-09-03 10:59:51.429000+00:00,102.0,2702.0,2702,It boggles my mind how irresponsible people are They need to do more to get things under control,negative,0.9905449748039246
203,People are out of control. The government needs to do more to enforce the laws so that we can all stay safe!,2020-09-03 11:00:57.421000+00:00,2020-09-03 11:00:57.430000+00:00,98.0,2702.0,2702,People are out of control The government needs to do more to enforce the laws so that we can all stay safe,negative,0.9136791229248047
204,I would also want the option to choose. Let the people decide!,2020-09-03 11:05:27.614000+00:00,2020-09-03 11:05:27.624000+00:00,106.0,2702.0,2702,I would also want the option to choose Let the people decide,negative,0.8755900859832764
205,I couldn't agree more. How can we possibly help anyone else when we can't get our own act together?,2020-09-03 11:09:00.936000+00:00,2020-09-03 11:09:00.948000+00:00,111.0,2702.0,2702,I couldnt agree more How can we possibly help anyone else when we cant get our own act together,positive,0.5839386582374573
206,"So true. The ecosystem is a delicate balance. Without the animals, we are all screwed!",2020-09-03 11:10:26.332000+00:00,2020-09-03 11:10:26.342000+00:00,128.0,2702.0,2702,So true The ecosystem is a delicate balance Without the animals we are all screwed,positive,0.9489148259162903
207,I agree Alison. Before COVID I held the opposite opinion but we need to focus on what is best for our country to get back on track.,2020-09-03 11:11:05.278000+00:00,2020-09-03 11:11:05.287000+00:00,111.0,2750.0,2750,I agree Alison Before COVID I held the opposite opinion but we need to focus on what is best for our country to get back on track,negative,0.5147550702095032
208,They definitely are not doing enough. Look at the mass gatherings taking place all over the country. People think this whole thing is a joke!,2020-09-03 11:12:00.954000+00:00,2020-09-03 11:12:00.962000+00:00,131.0,2702.0,2702,They definitely are not doing enough Look at the mass gatherings taking place all over the country People think this whole thing is a joke,negative,0.8836653232574463
209,It isn't worth the damage we will cause the planet. What good is growth when the planet you live on is ruined?,2020-09-03 11:13:57.132000+00:00,2020-09-03 11:13:58.596000+00:00,105.0,2702.0,2702,It isnt worth the damage we will cause the planet What good is growth when the planet you live on is ruined,positive,0.8688862323760986
210,Things are not looking good. Hoping things will turn around but I won't hold my breath.,2020-09-03 11:15:00.748000+00:00,2020-09-03 11:15:00.773000+00:00,104.0,2702.0,2702,Things are not looking good Hoping things will turn around but I wont hold my breath,positive,0.9355392456054688
211,I know someone who child went back to school and they shut down after 2 days. I don't understand this need to rush. It is inconvenient but contracting the virus is so much worse.,2020-09-03 11:15:31.968000+00:00,2020-09-03 11:15:34.063000+00:00,102.0,2750.0,2750,I know someone who child went back to school and they shut down after days I dont understand this need to rush It is inconvenient but contracting the virus is so much worse,negative,0.9871678948402405
212,The rich can afford to pay extra. 2% is a drop in the bucket compared to what they have.,2020-09-03 11:16:13.243000+00:00,2020-09-03 11:16:13.252000+00:00,115.0,2702.0,2702,The rich can afford to pay extra is a drop in the bucket compared to what they have,positive,0.8908324837684631
213,I agree. There are safe ways to reopen. ,2020-09-03 11:18:44.573000+00:00,2020-09-03 11:18:45.865000+00:00,112.0,2702.0,2702,I agree There are safe ways to reopen ,negative,0.6272392868995667
214,It's important that we start to level the playing field a little. ,2020-09-03 11:19:24.076000+00:00,2020-09-03 11:19:24.084000+00:00,115.0,2750.0,2750,Its important that we start to level the playing field a little ,negative,0.5544540286064148
215,Scary!,2020-09-03 11:20:26.321000+00:00,2020-09-03 11:20:26.330000+00:00,123.0,2665.0,2665,Scary,negative,0.7256256341934204
216,"With all the distractions, it is easy to become complacent. We need to keep our guard up.",2020-09-03 11:21:32.250000+00:00,2020-09-03 11:21:32.257000+00:00,113.0,2702.0,2702,With all the distractions it is easy to become complacent We need to keep our guard up,negative,0.7553220391273499
217,Definitely not enough study done to know its true effects. Better to avoid!,2020-09-03 11:23:28.769000+00:00,2020-09-03 11:23:28.778000+00:00,123.0,2702.0,2702,Definitely not enough study done to know its true effects Better to avoid,positive,0.6161849498748779
218,I agree lets get USA in order first!,2020-09-03 11:28:46.951000+00:00,2020-09-03 11:28:46.960000+00:00,111.0,2558.0,2558,I agree lets get USA in order first,positive,0.6715165376663208
219,"Oh no. I didn't realize that graphic would be so big! Well, at least it gets my point across? :)
#proudAmerican",2020-09-03 11:29:15.787000+00:00,2020-09-03 11:29:15.796000+00:00,133.0,2665.0,2665,Oh no I didnt realize that graphic would be so big Well at least it gets my point across proudAmerican,negative,0.8039024472236633
220,I agree lets get USA in order first,2020-09-03 11:30:13.870000+00:00,2020-09-03 11:30:13.888000+00:00,111.0,2558.0,2558,I agree lets get USA in order first,positive,0.6715165376663208
221,It seems common sense. I'm surprised how many people in society don't agree with it. ,2020-09-03 11:33:03.647000+00:00,2020-09-03 11:33:03.656000+00:00,109.0,2665.0,2665,It seems common sense Im surprised how many people in society dont agree with it ,positive,0.7016967535018921
222,Interesting how the Covid-19 lockdown has given us cleaner skies and lower greenhouse emissions!,2020-09-03 11:36:49.775000+00:00,2020-09-03 11:36:49.793000+00:00,109.0,2558.0,2558,Interesting how the Covid lockdown has given us cleaner skies and lower greenhouse emissions,negative,0.6542028188705444
223,"This picture brings back so much emotion. I agree, we cannot lose focus or get complacent. ",2020-09-03 11:38:05.853000+00:00,2020-09-03 11:38:05.863000+00:00,116.0,2750.0,2750,This picture brings back so much emotion I agree we cannot lose focus or get complacent ,negative,0.8560187816619873
224,Yes! Even some billionaires support this tax to improve the economy.,2020-09-03 11:48:39.232000+00:00,2020-09-03 11:48:39.248000+00:00,115.0,2558.0,2558,Yes Even some billionaires support this tax to improve the economy,negative,0.725901186466217
225,"Yeah, to all those who want to fix the world, let me just say that we will be able to do that so much better if we deal with our own issues first.  Also a #proudAmerican",2020-09-03 11:49:14.140000+00:00,2020-09-03 11:49:14.147000+00:00,133.0,2544.0,2544,Yeah to all those who want to fix the world let me just say that we will be able to do that so much better if we deal with our own issues first Also a proudAmerican,positive,0.7165473103523254
226,Both are important for the future of our children and their children and on down the line. Build the economy by encouraging businesses to be sustainable and invest in new areas that can help reduce the carbon imprint. ,2020-09-03 11:50:33.506000+00:00,2020-09-03 11:50:34.762000+00:00,105.0,2750.0,2750,Both are important for the future of our children and their children and on down the line Build the economy by encouraging businesses to be sustainable and invest in new areas that can help reduce the carbon imprint ,positive,0.8092039227485657
227,Stay safe and educate,2020-09-03 11:52:54.250000+00:00,2020-09-03 11:52:54.261000+00:00,112.0,2558.0,2558,Stay safe and educate,positive,0.9782870411872864
228,We can encourage businesses to invest in way to protect the environment. That way we are helping the economy and the environment.,2020-09-03 11:55:49.327000+00:00,2020-09-03 11:55:49.338000+00:00,114.0,2750.0,2750,We can encourage businesses to invest in way to protect the environment That way we are helping the economy and the environment,positive,0.9553737044334412
229,"Once these GMO's are in our environment that can not be recalled, scary",2020-09-03 11:56:16.700000+00:00,2020-09-03 11:56:18.338000+00:00,110.0,2558.0,2558,Once these GMOs are in our environment that can not be recalled scary,negative,0.8612401485443115
230,Me neither. It's better to be cautious.,2020-09-03 12:03:59.428000+00:00,2020-09-03 12:03:59.441000+00:00,110.0,2544.0,2544,Me neither Its better to be cautious,negative,0.98836350440979
231,"We do have a lot of issues to deal with, but I think we a great enough country to do more than one thing at once. ",2020-09-03 12:06:23.976000+00:00,2020-09-03 12:06:25.253000+00:00,111.0,2481.0,2481,We do have a lot of issues to deal with but I think we a great enough country to do more than one thing at once ,negative,0.7215971946716309
232,"I agree, but it it doesn't have to be just one thing.  The Green New Deal has show that by helping the environment we can grow the economy at the same time, it's a win-win. ",2020-09-03 12:08:07.109000+00:00,2020-09-03 12:08:07.775000+00:00,114.0,2481.0,2481,I agree but it it doesnt have to be just one thing The Green New Deal has show that by helping the environment we can grow the economy at the same time its a winwin ,negative,0.7308940887451172
233,"I couldn't agree more.  It you had a $1, who wouldn't give two pennies of it to help someone else out?   It's such a small price to pay. ",2020-09-03 12:12:02.056000+00:00,2020-09-03 12:12:02.064000+00:00,115.0,2481.0,2481,I couldnt agree more It you had a who wouldnt give two pennies of it to help someone else out Its such a small price to pay ,negative,0.76774001121521
234,I think this whole deep-seat racism argument is bunk.  This isn't the 1950s... we just had a black president and we have another black VP candidate. ,2020-09-03 12:16:08.693000+00:00,2020-09-03 12:16:08.702000+00:00,133.0,2481.0,2481,I think this whole deepseat racism argument is bunk This isnt the s we just had a black president and we have another black VP candidate ,negative,0.8965173959732056
235,"That's whack.  People have been eating GMOs for decades, ain't crowds of people dying.  You know who would be dying without GMOs? All the people who have been saved by drought resistant GMO wheat and other crops.",2020-09-03 12:18:35.147000+00:00,2020-09-03 12:18:36.329000+00:00,123.0,2481.0,2481,Thats whack People have been eating GMOs for decades aint crowds of people dying You know who would be dying without GMOs All the people who have been saved by drought resistant GMO wheat and other crops,negative,0.9168320298194885
